Inscrição,Quadra,Lote,Origem,Tributo,Ano,Mês,Situação,Valor Atual,Juros,Multa,Total Divida,Vencidas,A Vencer
107.591.0143.000,06,10,Imóvel,IPTU,2024,01,Dívida Corrente,351.98,0.0,0.0,351.98,0,2
107.591.0143.000,06,10,Imóvel,TSU,2024,01,Dívida Corrente,49.41,0.0,0.0,49.41,0,1
107.591.0143.000,06,10,Imóvel,IPTU - DA,2023,01,Dívida Ativa,351.98,31.68,70.4,454.06,1,0
107.591.0143.000,06,10,Imóvel,TSU - DA,2023,01,Dívida Ativa,44.72,4.02,8.94,57.68,1,0
107.591.0215.001,06,16,Imóvel,IPTU,2024,01,Dívida Corrente,371.26,0.0,0.0,371.26,0,2
107.591.0215.001,06,16,Imóvel,TSU,2024,01,Dívida Corrente,81.31,0.0,0.0,81.31,0,1
107.591.0215.002,06,16,Imóvel,IPTU,2024,01,Dívida Corrente,726.3,0.0,0.0,726.3,0,5
107.591.0215.002,06,16,Imóvel,TSU,2024,01,Dívida Corrente,106.92,0.0,0.0,106.92,0,1
107.591.0398.001,06,27,Imóvel,IPTU,2024,01,Dívida Corrente,174.24,0.0,0.0,174.24,0,1
107.591.0398.001,06,27,Imóvel,TSU,2024,01,Dívida Corrente,38.12,0.0,0.0,38.12,0,1
107.592.0047.000,07,02,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.592.0047.000,07,02,Imóvel,ITU,2024,01,Dívida Corrente,1042.58,0.0,0.0,1042.58,0,7
107.592.0047.000,07,02,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
107.592.0047.000,07,02,Imóvel,ITU - DA,2022,01,Dívida Ativa,1042.6,218.95,208.52,1470.07,1,0
107.592.0047.000,07,02,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.592.0047.000,07,02,Imóvel,ITU - DA,2023,01,Dívida Ativa,1042.6,93.83,208.52,1344.95,1,0
107.592.0047.000,07,02,Imóvel,Parcel. D. Corr,2023,12,Dívida Parcelada,5398.4,0.0,3.62,5402.02,1,33
107.592.0047.000,07,02,Imóvel,Parcel. D. Corr,2023,12,Dívida Parcelada,2078.24,0.0,3.15,2081.39,1,13
107.592.0107.001,07,07,Imóvel,IPTU,2024,01,Dívida Corrente,1008.14,0.0,0.0,1008.14,0,7
107.592.0107.001,07,07,Imóvel,TSU,2024,01,Dívida Corrente,165.04,0.0,0.0,165.04,0,1
107.592.0107.001,07,07,Imóvel,IPTU - DA,2022,01,Dívida Ativa,1008.12,211.71,201.62,1421.45,1,0
107.592.0107.001,07,07,Imóvel,Saldo Parc. D.A,2022,04,Dívida Ativa,410.71,121.15,23.38,555.24,1,0
107.592.0107.001,07,07,Imóvel,TSU - DA,2022,01,Dívida Ativa,158.17,33.22,31.63,223.02,1,0
107.592.0107.001,07,07,Imóvel,IPTU - DA,2023,01,Dívida Ativa,1008.12,90.73,201.62,1300.47,1,0
107.592.0107.001,07,07,Imóvel,TSU - DA,2023,01,Dívida Ativa,149.36,13.44,29.87,192.67,1,0
107.592.0179.000,07,13,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.592.0179.000,07,13,Imóvel,ITU,2024,01,Dívida Corrente,670.24,0.0,0.0,670.24,0,4
107.592.0314.000,07,20,Imóvel,IPTU,2024,01,Dívida Corrente,776.85,0.0,0.0,776.85,0,5
107.592.0314.000,07,20,Imóvel,TSU,2024,01,Dívida Corrente,148.88,0.0,0.0,148.88,0,1
107.594.0075.000,08,07,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.594.0075.000,08,07,Imóvel,ITU,2024,01,Dívida Corrente,670.24,0.0,0.0,670.24,0,4
107.594.0087.001,08,08,Imóvel,IPTU,2024,01,Dívida Corrente,790.1,0.0,0.0,790.1,0,5
107.594.0087.001,08,08,Imóvel,TSU,2024,01,Dívida Corrente,152.45,0.0,0.0,152.45,0,1
107.594.0087.001,08,08,Imóvel,IPTU - DA,2018,01,Dívida Ativa,424.09,292.62,84.82,801.53,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2018,01,Dívida Ativa,85.62,59.08,17.12,161.82,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2021,01,Dívida Ativa,424.08,135.71,84.82,644.61,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2021,01,Dívida Ativa,63.43,20.3,12.69,96.42,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2022,01,Dívida Ativa,790.12,165.92,158.02,1114.06,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2022,01,Dívida Ativa,146.11,30.68,29.22,206.01,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2023,01,Dívida Ativa,790.11,71.11,158.02,1019.24,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2023,01,Dívida Ativa,137.97,12.42,27.59,177.98,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2017,01,Ajuizada,424.09,343.51,84.82,852.42,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2017,01,Ajuizada,174.16,141.07,34.83,350.06,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2019,01,Ajuizada,424.09,241.73,84.82,750.64,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2019,01,Ajuizada,66.74,38.04,13.35,118.13,1,0
107.594.0087.001,08,08,Imóvel,IPTU - DA,2020,01,Ajuizada,424.09,190.84,84.82,699.75,1,0
107.594.0087.001,08,08,Imóvel,TSU - DA,2020,01,Ajuizada,67.06,30.18,13.41,110.65,1,0
107.594.0147.000,08,13,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.594.0147.000,08,13,Imóvel,ITU,2024,01,Dívida Corrente,893.64,0.0,0.0,893.64,0,6
107.594.0147.000,08,13,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.594.0147.000,08,13,Imóvel,ITU - DA,2023,01,Dívida Ativa,893.66,80.43,178.73,1152.82,1,0
107.594.0183.000,08,14,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.594.0183.000,08,14,Imóvel,ITU,2024,01,Dívida Corrente,1251.12,0.0,0.0,1251.12,0,8
107.594.0183.000,08,14,Imóvel,Capin. RoçaD.A,2022,09,Dívida Ativa,234.57,28.15,46.91,309.63,1,0
107.594.0183.000,08,14,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
107.594.0183.000,08,14,Imóvel,ITU - DA,2022,01,Dívida Ativa,1251.12,262.74,250.22,1764.08,1,0
107.594.0183.000,08,14,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,238.0,0.0,4.76,242.76,1,0
107.594.0183.000,08,14,Imóvel,Capin. RoçaD.A,2023,07,Dívida Ativa,249.23,12.46,19.94,281.63,1,0
107.594.0183.000,08,14,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.594.0183.000,08,14,Imóvel,ITU - DA,2023,01,Dívida Ativa,1251.12,112.6,250.22,1613.94,1,0
107.594.0183.000,08,14,Imóvel,Saldo Parc. D.A,2023,08,Dívida Ativa,364.54,113.36,69.62,547.52,1,0
107.594.0198.000,08,15,Imóvel,IPTU,2024,01,Dívida Corrente,714.2,0.0,0.0,714.2,0,5
107.594.0198.000,08,15,Imóvel,TSU,2024,01,Dívida Corrente,91.61,0.0,0.0,91.61,0,1
107.594.0198.000,08,15,Imóvel,Saldo Parc. D.A,2019,12,Dívida Ativa,205.71,135.36,31.02,372.09,1,0
107.594.0198.000,08,15,Imóvel,IPTU - DA,2020,01,Dívida Ativa,691.98,311.39,138.4,1141.77,1,0
107.594.0198.000,08,15,Imóvel,TSU - DA,2020,01,Dívida Ativa,102.49,46.12,20.5,169.11,1,0
107.594.0198.000,08,15,Imóvel,IPTU - DA,2023,01,Dívida Ativa,714.19,64.28,142.84,921.31,1,0
107.594.0198.000,08,15,Imóvel,TSU - DA,2023,01,Dívida Ativa,82.91,7.46,16.58,106.95,1,0
107.594.0329.001,08,24,Imóvel,IPTU,2024,01,Dívida Corrente,1170.88,0.0,0.0,1170.88,0,8
107.594.0329.001,08,24,Imóvel,TSU,2024,01,Dívida Corrente,157.13,0.0,0.0,157.13,0,1
107.594.0329.001,08,24,Imóvel,IPTU - DA,2021,01,Dívida Ativa,662.94,212.14,132.59,1007.67,1,0
107.594.0329.001,08,24,Imóvel,TSU - DA,2021,01,Dívida Ativa,96.6,30.91,19.32,146.83,1,0
107.594.0329.001,08,24,Imóvel,IPTU - DA,2022,01,Dívida Ativa,1170.9,245.89,234.18,1650.97,1,0
107.594.0329.001,08,24,Imóvel,Saldo Parc. D.A,2022,08,Dívida Ativa,353.5,212.95,57.74,624.19,1,0
107.594.0329.001,08,24,Imóvel,TSU - DA,2022,01,Dívida Ativa,150.59,31.62,30.12,212.33,1,0
107.594.0329.001,08,24,Imóvel,IPTU - DA,2023,01,Dívida Ativa,1170.9,105.38,234.18,1510.46,1,0
107.594.0329.001,08,24,Imóvel,TSU - DA,2023,01,Dívida Ativa,142.2,12.8,28.44,183.44,1,0
107.595.0163.000,9A,01,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.595.0163.000,9A,01,Imóvel,ITU,2024,01,Dívida Corrente,893.64,0.0,0.0,893.64,0,6
107.595.0163.000,9A,01,Imóvel,Capin. RoçaD.A,2023,07,Dívida Ativa,213.63,10.68,17.09,241.4,1,0
107.595.0163.000,9A,01,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,204.0,0.0,4.08,208.08,1,0
107.595.0294.000,9A,10,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.595.0294.000,9A,10,Imóvel,ITU,2024,01,Dívida Corrente,1251.12,0.0,0.0,1251.12,0,8
107.595.0294.000,9A,10,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,238.0,0.0,4.76,242.76,1,0
107.595.0309.000,9A,11,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.595.0309.000,9A,11,Imóvel,ITU,2024,01,Dívida Corrente,896.64,0.0,0.0,896.64,0,6
107.595.0345.000,9A,12,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.595.0345.000,9A,12,Imóvel,ITU,2024,01,Dívida Corrente,1254.72,0.0,0.0,1254.72,0,8
107.595.0453.000,9A,21,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.595.0453.000,9A,21,Imóvel,ITU,2024,01,Dívida Corrente,893.64,0.0,0.0,893.64,0,6
107.595.0453.000,9A,21,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,204.0,0.0,4.08,208.08,1,0
107.597.0039.001,11,04,Imóvel,IPTU,2024,01,Dívida Corrente,736.95,0.0,0.0,736.95,0,5
107.597.0039.001,11,04,Imóvel,TSU,2024,01,Dívida Corrente,126.38,0.0,0.0,126.38,0,1
107.597.0039.001,11,04,Imóvel,TSU - DA,2016,01,Dívida Ativa,79.79,74.2,15.96,169.95,1,0
107.597.0039.001,11,04,Imóvel,IPTU - DA,2023,01,Dívida Ativa,736.93,66.32,147.39,950.64,1,0
107.597.0039.001,11,04,Imóvel,Saldo Parc. D.A,2023,11,Dívida Ativa,2399.76,1101.68,458.31,3959.75,1,0
107.597.0039.001,11,04,Imóvel,TSU - DA,2023,01,Dívida Ativa,114.38,10.29,22.88,147.55,1,0
107.597.0063.001,11,06,Imóvel,IPTU,2024,01,Dívida Corrente,632.32,0.0,0.0,632.32,0,4
107.597.0063.001,11,06,Imóvel,TSU,2024,01,Dívida Corrente,163.81,0.0,0.0,163.81,0,1
107.597.0063.001,11,06,Imóvel,IPTU - DA,2022,01,Dívida Ativa,632.31,132.79,126.46,891.56,1,0
107.597.0063.001,11,06,Imóvel,TSU - DA,2022,01,Dívida Ativa,156.99,32.97,31.4,221.36,1,0
107.597.0063.001,11,06,Imóvel,IPTU - DA,2023,01,Dívida Ativa,632.31,56.91,126.46,815.68,1,0
107.597.0063.001,11,06,Imóvel,TSU - DA,2023,01,Dívida Ativa,148.24,13.34,29.65,191.23,1,0
107.597.0187.000,11,15,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.597.0187.000,11,15,Imóvel,ITU,2024,01,Dívida Corrente,1279.76,0.0,0.0,1279.76,0,8
107.597.0187.000,11,15,Imóvel,CIP - DA,2021,01,Dívida Ativa,31.01,9.92,6.2,47.13,1,0
107.597.0187.000,11,15,Imóvel,ITU - DA,2021,01,Dívida Ativa,1152.89,368.93,230.58,1752.4,1,0
107.597.0187.000,11,15,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
107.597.0187.000,11,15,Imóvel,ITU - DA,2022,01,Dívida Ativa,1279.71,268.74,255.94,1804.39,1,0
107.597.0187.000,11,15,Imóvel,Saldo Parc. D.A,2022,08,Dívida Ativa,924.58,434.31,151.01,1509.9,1,0
107.597.0187.000,11,15,Imóvel,Saldo Parc. D.A,2022,08,Dívida Ativa,1290.38,968.52,191.88,2450.78,1,0
107.597.0187.000,11,15,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.597.0187.000,11,15,Imóvel,ITU - DA,2023,01,Dívida Ativa,1279.72,115.17,255.94,1650.83,1,0
107.597.0267.001,11,20,Imóvel,IPTU,2024,01,Dívida Corrente,719.2,0.0,0.0,719.2,0,5
107.597.0267.001,11,20,Imóvel,TSU,2024,01,Dívida Corrente,122.02,0.0,0.0,122.02,0,1
107.597.0267.001,11,20,Imóvel,IPTU - DA,2023,01,Dívida Ativa,719.19,64.73,143.84,927.76,1,0
107.597.0267.001,11,20,Imóvel,TSU - DA,2023,01,Dívida Ativa,110.43,9.94,22.09,142.46,1,0
107.597.0267.001,11,20,Imóvel,Parcelamento DA,2023,12,Dívida Parcelada,699.06,0.0,0.0,699.06,0,5
107.597.0267.001,11,20,Imóvel,Parcelamento DA,2024,01,Dívida Parcelada,2111.26,0.0,0.0,2111.26,0,14
107.597.0303.000,11,23,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.597.0303.000,11,23,Imóvel,ITU,2024,01,Dívida Corrente,670.24,0.0,0.0,670.24,0,4
107.597.0303.000,11,23,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
107.597.0303.000,11,23,Imóvel,ITU - DA,2022,01,Dívida Ativa,670.24,140.75,134.05,945.04,1,0
107.597.0303.000,11,23,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.597.0303.000,11,23,Imóvel,ITU - DA,2023,01,Dívida Ativa,670.24,60.32,134.05,864.61,1,0
107.598.0013.000,12,01,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.598.0013.000,12,01,Imóvel,ITU,2024,01,Dívida Corrente,893.64,0.0,0.0,893.64,0,6
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2022,04,Dívida Ativa,212.93,29.81,42.59,285.33,1,0
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2022,09,Dívida Ativa,201.06,24.13,40.21,265.4,1,0
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2022,07,Dívida Ativa,201.06,24.13,40.21,265.4,1,0
107.598.0013.000,12,01,Imóvel,CIP - DA,2022,01,Dívida Ativa,25.42,5.34,5.08,35.84,1,0
107.598.0013.000,12,01,Imóvel,ITU - DA,2022,01,Dívida Ativa,893.65,187.67,178.73,1260.05,1,0
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2023,02,Dívida Ativa,213.63,17.09,42.73,273.45,1,0
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,204.0,0.0,4.08,208.08,1,0
107.598.0013.000,12,01,Imóvel,Capin. RoçaD.A,2023,07,Dívida Ativa,213.63,10.68,17.09,241.4,1,0
107.598.0013.000,12,01,Imóvel,CIP - DA,2023,01,Dívida Ativa,27.77,2.5,5.55,35.82,1,0
107.598.0013.000,12,01,Imóvel,ITU - DA,2023,01,Dívida Ativa,893.66,80.43,178.73,1152.82,1,0
107.598.0037.001,12,03,Imóvel,IPTU,2024,01,Dívida Corrente,731.25,0.0,0.0,731.25,0,5
107.598.0037.001,12,03,Imóvel,TSU,2024,01,Dívida Corrente,136.61,0.0,0.0,136.61,0,1
107.598.0037.001,12,03,Imóvel,IPTU - DA,2020,01,Dívida Ativa,500.13,225.06,100.03,825.22,1,0
107.598.0037.001,12,03,Imóvel,TSU - DA,2020,01,Dívida Ativa,116.32,52.34,23.26,191.92,1,0
107.598.0037.001,12,03,Imóvel,IPTU - DA,2021,01,Dívida Ativa,500.13,160.04,100.03,760.2,1,0
107.598.0037.001,12,03,Imóvel,TSU - DA,2021,01,Dívida Ativa,110.03,35.21,22.01,167.25,1,0
107.598.0037.001,12,03,Imóvel,IPTU - DA,2022,01,Dívida Ativa,731.25,153.56,146.25,1031.06,1,0
107.598.0037.001,12,03,Imóvel,TSU - DA,2022,01,Dívida Ativa,130.93,27.5,26.19,184.62,1,0
107.598.0096.001,12,06,Imóvel,IPTU,2024,01,Dívida Corrente,898.02,0.0,0.0,898.02,0,6
107.598.0096.001,12,06,Imóvel,TSU,2024,01,Dívida Corrente,98.2,0.0,0.0,98.2,0,1
107.598.0096.001,12,06,Imóvel,Parcel. D. Corr,2023,12,Dívida Corrente,1031.43,0.0,0.0,1031.43,0,7
107.598.0096.001,12,06,Imóvel,Parcelamento DA,2023,12,Dívida Corrente,904.49,0.0,0.0,904.49,0,6
107.598.0096.002,12,06,Imóvel,IPTU,2024,01,Dívida Corrente,115.52,0.0,0.0,115.52,0,1
107.598.0096.002,12,06,Imóvel,TSU,2024,01,Dívida Corrente,15.95,0.0,0.0,15.95,0,1
107.598.0096.002,12,06,Imóvel,Parcelamento DA,2023,12,Dívida Corrente,409.74,0.0,0.0,409.74,0,3
107.598.0183.000,12,10,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.598.0183.000,12,10,Imóvel,ITU,2024,01,Dívida Corrente,893.64,0.0,0.0,893.64,0,6
107.598.0183.000,12,10,Imóvel,Capin. RoçaD.A,2022,07,Dívida Ativa,201.06,24.13,40.21,265.4,1,0
107.598.0183.000,12,10,Imóvel,Capin. RoçaD.A,2022,09,Dívida Ativa,201.06,24.13,40.21,265.4,1,0
107.598.0183.000,12,10,Imóvel,Capin. RoçaD.A,2023,02,Dívida Ativa,213.63,17.09,42.73,273.45,1,0
107.598.0183.000,12,10,Imóvel,Capin. RoçaD.A,2023,12,Dívida Ativa,204.0,0.0,4.08,208.08,1,0
107.599.0262.000,13,15,Imóvel,IPTU,2024,01,Dívida Corrente,748.95,0.0,0.0,748.95,0,5
107.599.0262.000,13,15,Imóvel,TSU,2024,01,Dívida Corrente,104.09,0.0,0.0,104.09,0,1
107.599.0262.000,13,15,Imóvel,IPTU - DA,2020,01,Dívida Ativa,717.86,323.04,143.57,1184.47,1,0
107.599.0262.000,13,15,Imóvel,TSU - DA,2020,01,Dívida Ativa,116.45,52.4,23.29,192.14,1,0
107.599.0262.000,13,15,Imóvel,IPTU - DA,2021,01,Dívida Ativa,717.87,229.72,143.57,1091.16,1,0
107.599.0262.000,13,15,Imóvel,TSU - DA,2021,01,Dívida Ativa,110.15,35.25,22.03,167.43,1,0
107.599.0262.000,13,15,Imóvel,IPTU - DA,2022,01,Dívida Ativa,748.95,157.28,149.79,1056.02,1,0
107.599.0262.000,13,15,Imóvel,TSU - DA,2022,01,Dívida Ativa,99.75,20.95,19.95,140.65,1,0
107.599.0262.000,13,15,Imóvel,IPTU - DA,2023,01,Dívida Ativa,748.96,67.41,149.79,966.16,1,0
107.599.0262.000,13,15,Imóvel,TSU - DA,2023,01,Dívida Ativa,94.2,8.48,18.84,121.52,1,0
107.600.0069.001,14,05,Imóvel,IPTU,2024,01,Dívida Corrente,1034.67,0.0,0.0,1034.67,0,7
107.600.0069.001,14,05,Imóvel,TSU,2024,01,Dívida Corrente,199.67,0.0,0.0,199.67,0,1
107.600.0069.001,14,05,Imóvel,IPTU - DA,2017,01,Dívida Ativa,307.8,249.32,61.56,618.68,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2017,01,Dívida Ativa,162.39,131.54,32.48,326.41,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2018,01,Dívida Ativa,307.8,212.38,61.56,581.74,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2018,01,Dívida Ativa,79.84,55.09,15.97,150.9,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2019,01,Dívida Ativa,307.81,175.45,61.56,544.82,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2019,01,Dívida Ativa,62.23,35.47,12.45,110.15,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2020,01,Dívida Ativa,307.8,138.51,61.56,507.87,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2020,01,Dívida Ativa,62.53,28.14,12.51,103.18,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2021,01,Dívida Ativa,307.81,98.5,61.56,467.87,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2021,01,Dívida Ativa,59.15,18.93,11.83,89.91,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2022,01,Dívida Ativa,1034.67,217.28,206.93,1458.88,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2022,01,Dívida Ativa,191.36,40.18,38.27,269.81,1,0
107.600.0069.001,14,05,Imóvel,IPTU - DA,2023,01,Dívida Ativa,1034.68,93.12,206.94,1334.74,1,0
107.600.0069.001,14,05,Imóvel,TSU - DA,2023,01,Dívida Ativa,180.69,16.26,36.14,233.09,1,0
107.600.0184.001,14,13,Imóvel,IPTU,2024,01,Dívida Corrente,316.22,0.0,0.0,316.22,0,2
107.600.0184.001,14,13,Imóvel,TSU,2024,01,Dívida Corrente,42.87,0.0,0.0,42.87,0,1
107.600.0184.002,14,13,Imóvel,IPTU,2024,01,Dívida Corrente,603.28,0.0,0.0,603.28,0,4
107.600.0184.002,14,13,Imóvel,TSU,2024,01,Dívida Corrente,133.44,0.0,0.0,133.44,0,1
107.600.0184.003,14,13,Imóvel,IPTU,2024,01,Dívida Corrente,394.86,0.0,0.0,394.86,0,2
107.600.0184.003,14,13,Imóvel,TSU,2024,01,Dívida Corrente,65.23,0.0,0.0,65.23,0,1
107.600.0184.003,14,13,Imóvel,IPTU - DA,2022,01,Dívida Ativa,310.14,65.13,62.03,437.3,1,0
107.600.0184.003,14,13,Imóvel,TSU - DA,2022,01,Dívida Ativa,89.31,18.75,17.86,125.92,1,0
107.600.0184.003,14,13,Imóvel,IPTU - DA,2023,01,Dívida Ativa,394.85,35.54,78.97,509.36,1,0
107.600.0184.003,14,13,Imóvel,TSU - DA,2023,01,Dívida Ativa,59.03,5.31,11.81,76.15,1,0
107.600.0277.001,14,18,Imóvel,IPTU,2024,01,Dívida Corrente,524.91,0.0,0.0,524.91,0,3
107.600.0277.001,14,18,Imóvel,TSU,2024,01,Dívida Corrente,81.0,0.0,0.0,81.0,0,1
107.600.0277.002,14,18,Imóvel,IPTU,2024,01,Dívida Corrente,264.52,0.0,0.0,264.52,0,1
107.600.0277.002,14,18,Imóvel,TSU,2024,01,Dívida Corrente,31.56,0.0,0.0,31.56,0,1
107.600.0361.001,14,25,Imóvel,IPTU,2024,01,Dívida Corrente,294.34,0.0,0.0,294.34,0,2
107.600.0361.001,14,25,Imóvel,TSU,2024,01,Dívida Corrente,54.31,0.0,0.0,54.31,0,1
107.600.0361.002,14,25,Imóvel,IPTU,2024,01,Dívida Corrente,417.02,0.0,0.0,417.02,0,2
107.600.0361.002,14,25,Imóvel,TSU,2024,01,Dívida Corrente,76.95,0.0,0.0,76.95,0,1
107.600.0422.000,14,28,Imóvel,IPTU,2024,01,Dívida Corrente,355.1,0.0,0.0,355.1,0,2
107.600.0422.000,14,28,Imóvel,TSU,2024,01,Dívida Corrente,46.17,0.0,0.0,46.17,0,1
107.600.0422.000,14,28,Imóvel,Parcelamento DA,2023,11,Dívida Corrente,460.07,0.0,0.0,460.07,0,3
107.656.0394.000,40,25,Imóvel,CIP,2024,01,Dívida Corrente,26.52,0.0,0.0,26.52,0,1
107.656.0394.000,40,25,Imóvel,ITU,2024,01,Dívida Corrente,941.34,0.0,0.0,941.34,0,6
107.663.0079.000,47,34,Imóvel,IPTU,2024,01,Dívida Corrente,1119.86,0.0,0.0,1119.86,0,7
107.663.0079.000,47,34,Imóvel,TSU,2024,01,Dívida Corrente,159.24,0.0,0.0,159.24,0,1
107.663.0091.000,47,33,Imóvel,IPTU,2024,01,Dívida Corrente,767.95,0.0,0.0,767.95,0,5
107.663.0091.000,47,33,Imóvel,TSU,2024,01,Dívida Corrente,82.9,0.0,0.0,82.9,0,1
107.663.0091.000,47,33,Imóvel,Parcelamento DA,2023,12,Dívida Corrente,696.9,0.0,0.0,696.9,0,5
201.224.0154.000,J,1G,Imóvel,IPTU,2024,01,Dívida Corrente,756.6,0.0,0.0,756.6,0,5
201.224.0154.000,J,1G,Imóvel,TSU,2024,01,Dívida Corrente,154.71,0.0,0.0,154.71,0,1
201.224.0213.000,J,1J,Imóvel,IPTU,2024,01,Dívida Corrente,791.8,0.0,0.0,791.8,0,5
201.224.0213.000,J,1J,Imóvel,TSU,2024,01,Dívida Corrente,123.12,0.0,0.0,123.12,0,1
201.224.0213.000,J,1J,Imóvel,Saldo Parc. D.A,2020,04,Dívida Ativa,339.72,240.13,51.23,631.08,1,0
201.224.0213.000,J,1J,Imóvel,IPTU - DA,2021,01,Dívida Ativa,786.91,251.81,157.38,1196.1,1,0
201.224.0213.000,J,1J,Imóvel,TSU - DA,2021,01,Dívida Ativa,130.29,41.69,26.06,198.04,1,0
201.224.0213.000,J,1J,Imóvel,IPTU - DA,2022,01,Dívida Ativa,791.82,166.28,158.36,1116.46,1,0
201.224.0213.000,J,1J,Imóvel,TSU - DA,2022,01,Dívida Ativa,118.0,24.78,23.6,166.38,1,0
201.224.0213.000,J,1J,Imóvel,IPTU - DA,2023,01,Dívida Ativa,791.81,71.26,158.36,1021.43,1,0
201.224.0213.000,J,1J,Imóvel,TSU - DA,2023,01,Dívida Ativa,111.42,10.03,22.28,143.73,1,0
201.224.0213.000,J,1J,Imóvel,IPTU - DA,2019,01,Ajuizada,786.91,448.54,157.38,1392.83,1,0
201.224.0213.000,J,1J,Imóvel,TSU - DA,2019,01,Ajuizada,137.08,78.14,27.42,242.64,1,0
201.224.0213.000,J,1J,Imóvel,IPTU - DA,2020,01,Ajuizada,786.91,354.11,157.38,1298.4,1,0
201.224.0213.000,J,1J,Imóvel,TSU - DA,2020,01,Ajuizada,137.74,61.98,27.55,227.27,1,0
202.107.0243.001,12,23,Imóvel,IPTU,2024,01,Dívida Corrente,510.09,0.0,0.0,510.09,0,3
202.107.0243.001,12,23,Imóvel,TSU,2024,01,Dívida Corrente,130.35,0.0,0.0,130.35,0,1
202.107.0243.001,12,23,Imóvel,IPTU - DA,2018,01,Dívida Ativa,175.54,119.37,35.11,330.02,1,0
202.107.0243.001,12,23,Imóvel,IPTU - DA,2019,01,Dívida Ativa,351.08,200.12,70.22,621.42,1,0
